username,text,date,mentions,hashtags,geo,retweets,favorites,id,permalink
ChristianMurage,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:58:29,[''],[''],,0,0,967881511470092288,https://twitter.com/ChristianMurage/status/967881511470092288
KayWickham,I might make a new Snapchat tbh,2018-02-25 13:58:28,[''],[''],,0,0,967881506134941696,https://twitter.com/KayWickham/status/967881506134941696
popst4r_,Anyone else get annoyed when it says someone is “typing...” on Snapchat and then they don’t send a message... like wtf,2018-02-25 13:58:27,[''],[''],,0,3,967881505719668736,https://twitter.com/popst4r_/status/967881505719668736
Richiodsk,yoooo this shit was chilling in my snapchat since idk when lol pic.twitter.com/F3nPZDdVYb,2018-02-25 13:58:27,[''],[''],,3,14,967881504239095808,https://twitter.com/Richiodsk/status/967881504239095808
Dompearson17,You all took it in turns recording each other on Snapchat you freaks,2018-02-25 13:58:26,[''],[''],,0,0,967881498119589888,https://twitter.com/Dompearson17/status/967881498119589888
Steven_Bro24,Snapchat doesn’t let you preview a message anymore with the new update and I’m pissed pic.twitter.com/4VDnUhq8Wj,2018-02-25 13:58:14,[''],[''],,2,4,967881450753204224,https://twitter.com/Steven_Bro24/status/967881450753204224
AhTimLos,Gibt auf Snapchat nettere Filter,2018-02-25 13:58:08,[''],[''],,0,2,967881425939771392,https://twitter.com/AhTimLos/status/967881425939771392
7ayirp,The new Snapchat update makes me soo mad,2018-02-25 13:58:07,[''],[''],,0,0,967881421657464834,https://twitter.com/7ayirp/status/967881421657464834
melhoracao,Não gostou do novo visual do Snapchat? Aprenda a voltar à versão anterior! https://fb.me/1nhJ6fl5X,2018-02-25 13:58:07,[''],[''],,0,0,967881420944363520,https://twitter.com/melhoracao/status/967881420944363520
JiggyMellz,@ Snapchat new update https://twitter.com/sexualgif/status/967743756609998849 …,2018-02-25 13:58:05,[u'Snapchat'],[''],,0,0,967881411142307847,https://twitter.com/JiggyMellz/status/967881411142307847
mrflames_,"Bros try evaluate your career and look for ways on how to sell yourself without using this filter. Cos once snapchat crash na Mountain of Fire ""Power must change hands"" crusade you fit find yourself. # GodForbidhttps://twitter.com/lasisielenu/status/967829914421551104 …",2018-02-25 13:58:04,[''],[u'GodForbidhttps'],,1,1,967881407476285441,https://twitter.com/mrflames_/status/967881407476285441
_kinglesley,Hate it so much when people watch their Snapchat stories with the volume all the way up,2018-02-25 13:58:03,[''],[''],,0,1,967881401033895936,https://twitter.com/_kinglesley/status/967881401033895936
Silofaaa,DEADDDDD I have a feeling she doesn’t know how to use Snapchat cause she literally sends me everything,2018-02-25 13:58:01,[''],[''],,0,0,967881393958133760,https://twitter.com/Silofaaa/status/967881393958133760
denv10,Add me on Snapchat denvertownsend4 # addme # snapchat # snapchatfilter # snapchatcode # snapchataddme # Snapchatmenowpic.twitter.com/zfvuSAE9QN,2018-02-25 13:57:57,[''],"['addme', 'snapchat', 'snapchatfilter', 'snapchatcode', 'snapchataddme', 'Snapchatmenowpic']",,0,0,967881375897608192,https://twitter.com/denv10/status/967881375897608192
nana_horan12,Wie viele sehen deine snapchat Story? — ca etwas über 200 knapp 300 http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7N62FDRLYTSHTODR5RCD43F55J2RWZGYSJFZBM4RJ2KG3PWHYOAYUWOPQT3UY7C65IGTZ3JLRHXEKAPBDCBV2TQGPRDCQXO7G6W627FVSCQ2QZQBYTZPST7RI= …,2018-02-25 13:57:55,[''],[''],,0,0,967881368586858496,https://twitter.com/nana_horan12/status/967881368586858496
_AndreaFda07,Snapchat ya me aburrió pero a la vez no lo quiero borrar..,2018-02-25 13:57:49,[''],[''],,1,0,967881342452105217,https://twitter.com/_AndreaFda07/status/967881342452105217
_Coonner_,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:57:48,[''],[''],,0,0,967881341034483713,https://twitter.com/_Coonner_/status/967881341034483713
_aminnaa,Evil. God forbid,2018-02-25 13:57:48,[''],[''],,0,0,967881340711522310,https://twitter.com/_aminnaa/status/967881340711522310
cesarcito,"Top story: Cómo usar Snapchat: Guía para principiantes | Social BlaBla https://www.socialblabla.com/como-usar-snapchat-guia-para-principiantes.html …, see more http://tweetedtimes.com/cesarcito?s=tnp",2018-02-25 13:57:47,[''],[''],,0,0,967881333908361227,https://twitter.com/cesarcito/status/967881333908361227
xpaolagx,follow my instagram/snapchat !!! pic.twitter.com/PcXRfWwxWF,2018-02-25 13:57:40,[''],[''],,0,3,967881307274407941,https://twitter.com/xpaolagx/status/967881307274407941
cooljay_505,i don't see giphy on my Snapchat @ snapchatsupport,2018-02-25 13:57:36,['snapchatsupport'],[''],,0,0,967881291294298112,https://twitter.com/cooljay_505/status/967881291294298112
Schardogh,MOTHERS DONT USE SNAPCHAT....... SO @ KylieJenner DONT BE SAD CUS YOUR MAMA WENT THROUGH THE SAME PAIN # meme # Nigeria # 9ja #lol # funny # TrapaDrive # SchardoGainTrainpic.twitter.com/7VTTVSwz9C,2018-02-25 13:57:33,['KylieJenner'],"['meme', 'Nigeria', '9ja', 'funny', 'TrapaDrive', 'SchardoGainTrainpic']",,11,21,967881276052172802,https://twitter.com/Schardogh/status/967881276052172802
DoItLikeYanci,She ain’t got one. She only got snapchat,2018-02-25 13:57:30,[''],[''],,0,0,967881265788710912,https://twitter.com/DoItLikeYanci/status/967881265788710912
TrawickCaiden,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:57:27,[''],[''],,0,0,967881253692194816,https://twitter.com/TrawickCaiden/status/967881253692194816
WillettDJ,Tbh the worst part of the Snapchat update is the Jenner/Kardashians pop up in my feed. No,2018-02-25 13:57:19,[''],[''],,0,0,967881218187554816,https://twitter.com/WillettDJ/status/967881218187554816
fucklazarus,you can tell someones life is deteriorating when the quality of their snapchat story changes from an iphone to a samsung it truly breaks my heart,2018-02-25 13:57:16,[''],[''],,0,1,967881205705330689,https://twitter.com/fucklazarus/status/967881205705330689
curlyskata,ok reason 61762636 why i hate the new snapchat update: all the people in your recents depends on who updated their story so if you click on a name it switches and it’s so easy to send shit to the wrong person,2018-02-25 13:57:16,[''],[''],,0,2,967881205415927813,https://twitter.com/curlyskata/status/967881205415927813
gemschultz,When you snapchat your bestie as bored at the pub waiting to go home and her reply is I'm shocked your out and not in bed she knows me so well,2018-02-25 13:57:14,[''],[''],,0,1,967881197950046209,https://twitter.com/gemschultz/status/967881197950046209
dionnemeikle,if u snapchat and drive ur a massive WANKER,2018-02-25 13:57:04,[''],[''],,7014,26559,967881157487538176,https://twitter.com/dionnemeikle/status/967881157487538176
whgp9141,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:57:04,[''],[''],,0,0,967881155415552001,https://twitter.com/whgp9141/status/967881155415552001
Maxime_Moritz,Our DMs suck... So on Snapchat!?,2018-02-25 13:57:00,[''],[''],,0,1,967881138382561280,https://twitter.com/Maxime_Moritz/status/967881138382561280
Safiy_Al0799,I hope your cousin marries you,2018-02-25 13:56:59,[''],[''],,0,1,967881136138579968,https://twitter.com/Safiy_Al0799/status/967881136138579968
izaak_palmer,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:56:54,[''],[''],,0,0,967881114345005056,https://twitter.com/izaak_palmer/status/967881114345005056
Smith_Sierra96,"Everyone’s pissed about snapchat, but I’m more pissed that Instagram is so out of order that I’m seeing post from 5 days ago?!",2018-02-25 13:56:53,[''],[''],,0,7,967881111337668610,https://twitter.com/Smith_Sierra96/status/967881111337668610
HHH123HHH456,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:56:51,[''],[''],,0,0,967881099660726274,https://twitter.com/HHH123HHH456/status/967881099660726274
vanilladam,It’s suuuuper soft and faintly rosy! I only have Snapchat pose-y pics haha!,2018-02-25 13:56:46,[''],[''],,0,1,967881077976125443,https://twitter.com/vanilladam/status/967881077976125443
shelbs_x,Still not over how rubbish the new snapchat is,2018-02-25 13:56:45,[''],[''],,1,20,967881077682470913,https://twitter.com/shelbs_x/status/967881077682470913
IAMReKblap,Wouldn’t mind the new Snapchat look if it actually fucking worked,2018-02-25 13:56:43,[''],[''],,0,0,967881066051768320,https://twitter.com/IAMReKblap/status/967881066051768320
kimgarrido_xo,"Tirame un Snapchat, baby pic.twitter.com/J4rlDn2kT7",2018-02-25 13:56:42,[''],[''],,0,7,967881064583540736,https://twitter.com/kimgarrido_xo/status/967881064583540736
iExiile,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:56:35,[''],[''],,0,0,967881032816058368,https://twitter.com/iExiile/status/967881032816058368
FXS_Stocks_EN,Did Kylie Jenner’s tweet really cause Snapchat stock to plunge $1.3 billion? 5 of the costliest tweets ever #https://www.dukascopy.com/refpro/in.php?aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9lbi81MTk1OTU2Mjg5NDM0OTIyNzU3Lz91dG1fc291cmNlPXR3aXR0ZXImdXRtX21lZGl1bT1zb2NpYWwmdXRtX2NhbXBhaWduPWZ4c3BpZGVyJTIwdHdpdHRlciUyMHBvc3RpbmcKc3BwLXR3LVNwaWRFTg== …,2018-02-25 13:56:30,[''],[''],,0,1,967881013660667905,https://twitter.com/FXS_Stocks_EN/status/967881013660667905
addusonsnapchat,Why Maybelline deleted a tweet about abandoning Snapchat for ... - Mashable http://ift.tt/2F468Ux,2018-02-25 13:56:29,[''],[''],,0,0,967881010456252416,https://twitter.com/addusonsnapchat/status/967881010456252416
JoeFBlaze,. @ MattBilinsky W/ RESPECT What Are Your Thoughts About The SNAPCHAT APP UPDATE?,2018-02-25 13:56:27,['MattBilinsky'],[''],,0,1,967881000188444672,https://twitter.com/JoeFBlaze/status/967881000188444672
aaazeeey_,The most annoying people on snapchat are the ones that send “insta recent” or post 2637349 times on their story of them and their “mates” during a night out.,2018-02-25 13:56:27,[''],[''],,0,0,967881000180178945,https://twitter.com/aaazeeey_/status/967881000180178945
masterprizeinfo,Pourquoi la nouvelle interface de Snapchat est une bonne idée http://www.01net.com/actualites/pourquoi-la-nouvelle-interface-de-snapchat-est-une-bonne-idee-1380794.html?utm_source=Sociallymap&utm_medium=Sociallymap&utm_campaign=Sociallymap …,2018-02-25 13:56:20,[''],[''],,0,0,967880972342644736,https://twitter.com/masterprizeinfo/status/967880972342644736
cannizzo23,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:56:16,[''],[''],,0,0,967880955393437696,https://twitter.com/cannizzo23/status/967880955393437696
notsofiacoppola,what’s that one snapchat filter where your head looks tiny but your boobs look huge,2018-02-25 13:56:16,[''],[''],,0,10,967880953417773056,https://twitter.com/notsofiacoppola/status/967880953417773056
_bfa1,Send it to me on Snapchat,2018-02-25 13:56:08,[''],[''],,0,1,967880922312921088,https://twitter.com/_bfa1/status/967880922312921088
SusanTurner_,Pls I can’t come and believe in myself then see myself on peoples snapchat,2018-02-25 13:56:06,[''],[''],,0,0,967880913517449216,https://twitter.com/SusanTurner_/status/967880913517449216
he_wild,snapchat better stop playing with me...roll that shit back like walmart,2018-02-25 13:56:04,[''],[''],,0,1,967880905577680898,https://twitter.com/he_wild/status/967880905577680898
ciaradavies921,Ngl but who actually uses the discover side of Snapchat,2018-02-25 13:55:59,[''],[''],,0,9,967880881049305090,https://twitter.com/ciaradavies921/status/967880881049305090
LandscapeGeek1,# landscapephotography # landscapehunter # landscaping # outdoor # outdoorlife # outdoorliving # homeimprovement # contractor # flowers # flowerstagram # garden # home # dark # lighting # decor # creative # glamorous # nature # instagram # twitter # face # facebook # snap # snapchat # tumblr # homedecorpic.twitter.com/WWEXpzKpum,2018-02-25 13:55:51,[''],"['landscapephotography', 'landscapehunter', 'landscaping', 'outdoor', 'outdoorlife', 'outdoorliving', 'homeimprovement', 'contractor', 'flowers', 'flowerstagram', 'garden', 'home', 'dark', 'lighting', 'decor', 'creative', 'glamorous', 'nature', 'instagram', 'twitter', 'face', 'facebook', 'snap', 'snapchat', 'tumblr', 'homedecorpic']",,0,1,967880849348739072,https://twitter.com/LandscapeGeek1/status/967880849348739072
gracefultrip76,Damn Snapchat,2018-02-25 13:55:51,[''],[''],,0,1,967880847847239680,https://twitter.com/gracefultrip76/status/967880847847239680
theycravejayla,snapchat: theylovejayla,2018-02-25 13:55:49,[''],[''],,0,0,967880840389758976,https://twitter.com/theycravejayla/status/967880840389758976
kuhn_molly,Honestly the Snapchat of me dancing between two girls while I’m saying I’m a pirogie is definitely my fav # goodnight,2018-02-25 13:55:47,[''],[u'goodnight'],,0,4,967880834597335040,https://twitter.com/kuhn_molly/status/967880834597335040
eyy_its_dami,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:55:42,[''],[''],,0,0,967880811935514624,https://twitter.com/eyy_its_dami/status/967880811935514624
im_aks7,What if we don’t have snapchat https://twitter.com/patheticchaos_/status/967879301986160641 …,2018-02-25 13:55:42,[''],[''],,0,1,967880811910451200,https://twitter.com/im_aks7/status/967880811910451200
_aminnaa,kmt hope it updates soon,2018-02-25 13:55:40,[''],[''],,0,1,967880803211448322,https://twitter.com/_aminnaa/status/967880803211448322
meellyytoosaucy,Snapchat really fucking sucks now .. wow,2018-02-25 13:55:37,[''],[''],,0,1,967880788866813952,https://twitter.com/meellyytoosaucy/status/967880788866813952
mabdaalslm92,أضفني على Snapchat! اسم المستخدم: mabdaalslm92 https://www.snapchat.com/add/mabdaalslm92 …,2018-02-25 13:55:36,[''],[''],,0,0,967880786581090304,https://twitter.com/mabdaalslm92/status/967880786581090304
AdNews,Maybelline changes its tune and comes out in support of Snapchat http://po.st/OvlL3u pic.twitter.com/e8Gr9LO2iQ,2018-02-25 13:55:36,[''],[''],,0,0,967880786467672064,https://twitter.com/AdNews/status/967880786467672064
animatemaitland,Seriously am checking Snapchat every few minutes to see when I get the add back from @ MaitlandWard for the premium Snapchat. So giddy and excited for the fun to start. pic.twitter.com/NyDmLTkiso,2018-02-25 13:55:34,['MaitlandWard'],[''],,0,4,967880778339282945,https://twitter.com/animatemaitland/status/967880778339282945
AnnaBanana_xxx,I really feel sorry for the folk that have both me and Iona on Snapchat...constant drunk chaos,2018-02-25 13:55:33,[''],[''],,0,0,967880775818412032,https://twitter.com/AnnaBanana_xxx/status/967880775818412032
_sarahlarson_,Me when I try to start watching and posting Instagram stories now that Snapchat has ruined itself pic.twitter.com/MZvk95eYci,2018-02-25 13:55:33,[''],[''],,1,5,967880774212096000,https://twitter.com/_sarahlarson_/status/967880774212096000
louisftperriee,*sends sister 3 videos of my tongue on snapchat because it looks fucking weird*,2018-02-25 13:55:32,[''],[''],,0,0,967880768415588360,https://twitter.com/louisftperriee/status/967880768415588360
Carl_Ahizi,Keep adding me people on Snapchat: Carluriel,2018-02-25 13:55:31,[''],[''],,0,0,967880764560957441,https://twitter.com/Carl_Ahizi/status/967880764560957441
GraciaKaitlyn,What would you do if you saw my undies get pulled over my head on snapchat? — i will block you hehe https://curiouscat.me/Graciakaitlyn/post/330458144?1519595650 …,2018-02-25 13:55:29,[''],[''],,0,0,967880757497815040,https://twitter.com/GraciaKaitlyn/status/967880757497815040
alboold,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:55:28,[''],[''],,0,0,967880751478951936,https://twitter.com/alboold/status/967880751478951936
jeffkraft,"besides the snapchat update being generally awful, the worst part might be that comic sans is one of the new text options. is it 1998?",2018-02-25 13:55:24,[''],[''],,0,0,967880735188312064,https://twitter.com/jeffkraft/status/967880735188312064
ParticlesTV,Your mcm posts pictures of 6 kill fortnite wins on his Snapchat,2018-02-25 13:55:21,[''],[''],,0,5,967880723909750789,https://twitter.com/ParticlesTV/status/967880723909750789
tanwoodside,One of my biggest pet peeves is communication through Snapchat,2018-02-25 13:55:20,[''],[''],,3,9,967880718343864321,https://twitter.com/tanwoodside/status/967880718343864321
sesindekinida,Yalnız snapchat çökerse betizm fakir fukara kalıcak aaaahh kayllii aaah,2018-02-25 13:55:19,[''],[''],,0,16,967880714573287424,https://twitter.com/sesindekinida/status/967880714573287424
OlawoyeOluwase8,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:55:18,[''],[''],,0,0,967880709703598080,https://twitter.com/OlawoyeOluwase8/status/967880709703598080
72TheGoat,Mfs only got cars on snapchat. What filter is that???,2018-02-25 13:55:18,[''],[''],,5,5,967880708873179136,https://twitter.com/72TheGoat/status/967880708873179136
rozydeee,so i got my Snapchat back to the original version and I’m so happy bro,2018-02-25 13:55:14,[''],[''],,0,0,967880694356570112,https://twitter.com/rozydeee/status/967880694356570112
aazul_lari,"es literal que no pego una, SNAPCHAT PORQUE ME TENIAS QUE CORTAR LA FOTO JUSTO ASI",2018-02-25 13:55:14,[''],[''],,0,0,967880692876107778,https://twitter.com/aazul_lari/status/967880692876107778
sleightb7,Why do people put their height in there insta bio??? No one rlly gives a shit how tall u are just wanted your snap chat,2018-02-25 13:55:12,[''],[''],,0,4,967880687578701824,https://twitter.com/sleightb7/status/967880687578701824
ChloeWhite212,"snapchat best friends needs to come back, wanna know where i stand with people",2018-02-25 13:55:05,[''],[''],,0,4,967880656150847488,https://twitter.com/ChloeWhite212/status/967880656150847488
jenculumovic,"""i totally just assumed you have snapchat""...""do you have snapchat""",2018-02-25 13:55:04,[''],[''],,0,0,967880652774404097,https://twitter.com/jenculumovic/status/967880652774404097
Taylorjae_x,@ graceMarchant_ they say it like it’s a bad thing she’s ‘already’ on snapchat it’s her fucking foot CALM ITTT ahaha,2018-02-25 13:55:03,[u'graceMarchant_'],[''],,0,1,967880647313379333,https://twitter.com/Taylorjae_x/status/967880647313379333
rosy3_ily,"@ Snapchat @ snapchatsupport the new update isn't the best, when are we getting the old snap back??",2018-02-25 13:55:02,"['Snapchat', 'snapchatsupport']",[''],,0,0,967880644847194117,https://twitter.com/rosy3_ily/status/967880644847194117
liloguevara,"Ya no le entiendo al Snapchat, tenia tiempo sin abrirlo y es un mundo nuevo # 30tona",2018-02-25 13:55:02,[''],['30tona'],,0,0,967880643253325824,https://twitter.com/liloguevara/status/967880643253325824
NajwaZayer,Snapchat thought we’d forget about the update and move on . BITCH the update is still ass and I’m still complaining. Change it back now @ Snapchat,2018-02-25 13:55:00,[u'Snapchat'],[''],,2,1,967880635049218049,https://twitter.com/NajwaZayer/status/967880635049218049
daisy_xa,او عندك snapchat اقولك ع طريقة احسن بكتير,2018-02-25 13:54:57,[''],[''],,0,0,967880623586234368,https://twitter.com/daisy_xa/status/967880623586234368
themblueyess,Ever since Snapchat updated I don’t watch anyone’s stories lol,2018-02-25 13:54:57,[''],[''],,1,0,967880622621503493,https://twitter.com/themblueyess/status/967880622621503493
jaaaccko,I'm sorry but your feral grandfather doesn't belong on my Snapchat,2018-02-25 13:54:57,[''],[''],,0,2,967880621006737409,https://twitter.com/jaaaccko/status/967880621006737409
ElizabethVldzBr,Elizabeth Valdez ( @ elizabethvaldz ) en # Snapchat elizabethvaldz pic.twitter.com/tFAk3Sb454,2018-02-25 13:54:55,['elizabethvaldz'],['Snapchat'],,0,0,967880615201771520,https://twitter.com/ElizabethVldzBr/status/967880615201771520
ashleyandsun,If you’re gunna take 10 hours to open my snapchat just forget about it nvm,2018-02-25 13:54:55,[''],[''],,474,2403,967880612617965568,https://twitter.com/ashleyandsun/status/967880612617965568
Huhuuh8,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:54:54,[''],[''],,0,0,967880610558685191,https://twitter.com/Huhuuh8/status/967880610558685191
KonClueZhen,@ Snapchat new update still sucks. Literally a 90%+ drop off in use by my friends.,2018-02-25 13:54:53,['Snapchat'],[''],,0,0,967880607991783424,https://twitter.com/KonClueZhen/status/967880607991783424
BiahBrito1234,Os snaps dela n aparece no meu snapchat,2018-02-25 13:54:47,[''],[''],,0,0,967880581404155910,https://twitter.com/BiahBrito1234/status/967880581404155910
HollieAbsolom,"You 100% rate yourself far too much if you have your snapchat story on public, no one caressss",2018-02-25 13:54:45,[''],[''],,0,6,967880571094552577,https://twitter.com/HollieAbsolom/status/967880571094552577
Macros13115722,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:54:44,[''],[''],,0,0,967880567441231872,https://twitter.com/Macros13115722/status/967880567441231872
LionIndomitable,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:54:42,[''],[''],,0,0,967880559522349056,https://twitter.com/LionIndomitable/status/967880559522349056
engy_moheb,so i haven’t used Snapchat in like 3 months but im still triggered about the update just cause their team had to have been really stupid to approve this dumb ass new layout,2018-02-25 13:54:40,[''],[''],,0,3,967880553545502721,https://twitter.com/engy_moheb/status/967880553545502721
VanityFairSpain,Los ejecutivos de Snapchat deben de haber presionado a Kylie Jenner para que POR FAVOR publicara algo en la plataforma. http://www.revistavanityfair.es/celebrities/articulos/video-stormi-webster-kylie-jenner-snapchat/29340 …,2018-02-25 13:54:40,[''],[''],,3,3,967880550626324482,https://twitter.com/VanityFairSpain/status/967880550626324482
Anthony_Guttuso,(Antho s’en est chargé sur Snapchat Mathou ),2018-02-25 13:54:39,[''],[''],,1,0,967880547342184448,https://twitter.com/Anthony_Guttuso/status/967880547342184448
r_andreazzaa,pra que sair na rua e ver o céu se eu tenho o snapchat ?,2018-02-25 13:54:38,[''],[''],,4,17,967880543844040704,https://twitter.com/r_andreazzaa/status/967880543844040704
txru_,"snapchat the whole night, claiming you don't kiss and tell",2018-02-25 13:54:37,[''],[''],,0,0,967880537980440576,https://twitter.com/txru_/status/967880537980440576
Terah_Worthen,*snapchat. If it’s not on the snap it didn’t happen https://twitter.com/shadesof666/status/967596326438531072 …,2018-02-25 13:54:34,[''],[''],,0,0,967880526932606977,https://twitter.com/Terah_Worthen/status/967880526932606977
dera_qh6an,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:54:30,[''],[''],,0,0,967880508159004672,https://twitter.com/dera_qh6an/status/967880508159004672
SamuBarbosaa,"Snapchat se arruinó solo con la actualización , y a Twitter lo arruinan ustedes que no paran de hablar del aborto y la casa de papel",2018-02-25 13:54:30,[''],[''],,179,264,967880507747946496,https://twitter.com/SamuBarbosaa/status/967880507747946496
chickenuggeraf,I was kinda k with the new snapchat...but now..just like wtf dude? This is horrible!!! I can’t find ANYTHING!!! I’m gonna delete it tho! @ Snapchat,2018-02-25 13:54:28,[u'Snapchat'],[''],,0,0,967880499199954945,https://twitter.com/chickenuggeraf/status/967880499199954945
Deendalee,# selfiesunday # snapchat pic.twitter.com/OAxLWLvUQK,2018-02-25 13:54:26,[''],"['selfiesunday', 'snapchat']",,2,31,967880492707016704,https://twitter.com/Deendalee/status/967880492707016704
zlunacastillo,only filters I use on snapchat pic.twitter.com/NL6hyPbRP5,2018-02-25 13:54:25,[''],[''],,1,1,967880487426543616,https://twitter.com/zlunacastillo/status/967880487426543616
Aaronclements04,Snapchat on Sundays is literally just girls saying how hungover they are.,2018-02-25 13:54:24,[''],[''],,0,9,967880482800074752,https://twitter.com/Aaronclements04/status/967880482800074752
scoob70,Hhaha! My daughter and I were obviously playing with snapchat filters last night. Lol,2018-02-25 13:54:18,[''],[''],,0,0,967880459530244101,https://twitter.com/scoob70/status/967880459530244101
Starbuck_,@ Snapchat don’t worry bout what everybody saying bout the update y’all boys I’m rocking wit it,2018-02-25 13:54:17,[u'Snapchat'],[''],,0,0,967880456644554754,https://twitter.com/Starbuck_/status/967880456644554754
TaylorBurden10,Oh my god Snapchat me,2018-02-25 13:54:16,[''],[''],,0,0,967880452081111041,https://twitter.com/TaylorBurden10/status/967880452081111041
Meenahbash,"Dear @ Snapchat Please stop with the unnecessary updates, we have had enough. Regards, Amina.",2018-02-25 13:54:16,['Snapchat'],[''],,0,0,967880450818572289,https://twitter.com/Meenahbash/status/967880450818572289
cheef2u,Snapchat really told us we juss gon have to get used to it,2018-02-25 13:54:09,[''],[''],,0,2,967880419944300544,https://twitter.com/cheef2u/status/967880419944300544
dairemc5,Hate the new Snapchat update,2018-02-25 13:54:08,[''],[''],,0,4,967880417276780544,https://twitter.com/dairemc5/status/967880417276780544
skyesfallin,Don’t even know how to use Snapchat anymore,2018-02-25 13:54:07,[''],[''],,1,3,967880411081830401,https://twitter.com/skyesfallin/status/967880411081830401
mr0ach,# Instagram or # Snapchat: Which is the Best Fit For Your Business? https://buff.ly/2Fwf7f3  (via @ buffer)pic.twitter.com/EcFZO8qJV7,2018-02-25 13:54:04,[u'buffer'],"[u'Instagram', u'Snapchat']",,0,0,967880402043047938,https://twitter.com/mr0ach/status/967880402043047938
GEE40CIFYCnNqcX,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:54:03,[''],[''],,0,0,967880395881631744,https://twitter.com/GEE40CIFYCnNqcX/status/967880395881631744
__z18,Girl this girl posted a video sucking dick on pornhub then advertised it on Snapchat,2018-02-25 13:54:02,[''],[''],,0,0,967880392408752128,https://twitter.com/__z18/status/967880392408752128
jsilveira,Não gostou do novo visual do Snapchat? Aprenda a voltar à versão anterior! http://dlvr.it/QHpThJ pic.twitter.com/KT6oWHJbk2,2018-02-25 13:54:01,[''],[''],,0,0,967880388986077184,https://twitter.com/jsilveira/status/967880388986077184
tseotet,*checks Snapchat* hmm nope... Must have been sleeping.,2018-02-25 13:53:56,[''],[''],,0,3,967880366630547456,https://twitter.com/tseotet/status/967880366630547456
richardmcfly_,Anybody else have Snapchat acting stupid??,2018-02-25 13:53:52,[''],[''],,0,0,967880351749033984,https://twitter.com/richardmcfly_/status/967880351749033984
DhariceUnique,But back to the trash Snapchat goes,2018-02-25 13:53:52,[''],[''],,0,2,967880350100873216,https://twitter.com/DhariceUnique/status/967880350100873216
balliketexas,How am I suppose to watch my memories when they never load Snapchat really starting to blow me fr,2018-02-25 13:53:51,[''],[''],,1,4,967880346456023040,https://twitter.com/balliketexas/status/967880346456023040
TrentSick,Wtf Is Y’all SnapChat Names,2018-02-25 13:53:50,[''],[''],,1,0,967880341921902597,https://twitter.com/TrentSick/status/967880341921902597
Layaih1,My Snapchat won’t let me take pics it’s bugging out. Fix it!,2018-02-25 13:53:46,[''],[''],,0,0,967880322976280581,https://twitter.com/Layaih1/status/967880322976280581
Roon14Roon,too much adds kills the snapchat+,2018-02-25 13:53:45,[''],[''],,0,0,967880321336098817,https://twitter.com/Roon14Roon/status/967880321336098817
kasfred33,I feel so uncomfortable watching people singing on Snapchat,2018-02-25 13:53:41,[''],[''],,0,9,967880304760369152,https://twitter.com/kasfred33/status/967880304760369152
MS78368105,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 13:53:40,[''],[''],,0,0,967880299840450563,https://twitter.com/MS78368105/status/967880299840450563
