username,text,date,mentions,hashtags,geo,retweets,favorites,id,permalink
ckirchx3,*upstairs working with the door shut* *boyfriend on couch downstairs* me: “That better not be bitches I hear coming from your snapchat not in my house gtfoh” boyfriend: *silence*,2018-02-23 15:58:41,[''],[''],,1,14,967186986485284864,https://twitter.com/ckirchx3/status/967186986485284864
ph4_phk,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:58:41,[''],[''],,0,0,967186985281613824,https://twitter.com/ph4_phk/status/967186985281613824
lgbtqyoonseok,snapchat tryin to up theeir game after that horrible update and kylie saying she doesn’t use the app anymore lmaooo,2018-02-23 15:58:39,[''],[''],,0,0,967186978046447616,https://twitter.com/lgbtqyoonseok/status/967186978046447616
hikesinheels,Snapchat and Fergie must have the same advisorsory panel. # Snapchat,2018-02-23 15:58:39,[''],['Snapchat'],,0,0,967186976637104128,https://twitter.com/hikesinheels/status/967186976637104128
d5mcdhh,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:58:37,[''],[''],,0,0,967186968919576576,https://twitter.com/d5mcdhh/status/967186968919576576
imkatiehi,Did Snapchat seriously update again?,2018-02-23 15:58:35,[''],[''],,0,1,967186959524352000,https://twitter.com/imkatiehi/status/967186959524352000
zac_alan_ward21,"In today’s world we don’t talk to figure thing out. We go to twitter to see how you’re feeling, Snapchat to see what you’re doing. Like god for bid we have a real conversation about how you’re doing. Stop leaving hints on your social media page",2018-02-23 15:58:35,[''],[''],,0,5,967186959025061890,https://twitter.com/zac_alan_ward21/status/967186959025061890
bryannaluke25,"if I see one more ""#1 victory royale"" on snapchat...",2018-02-23 15:58:34,[''],[''],,0,6,967186957125214209,https://twitter.com/bryannaluke25/status/967186957125214209
kylenout,"all these COD’s getting remastered, but how about snapchat https://twitter.com/ladbible/status/967062386183213056 …",2018-02-23 15:58:32,[''],[''],,0,0,967186947172192256,https://twitter.com/kylenout/status/967186947172192256
_tatibermudez,Cada vez son mas chotas las actualizaciones de snapchat.,2018-02-23 15:58:31,[''],[''],,0,0,967186943590240256,https://twitter.com/_tatibermudez/status/967186943590240256
DebrayKillEm,"Snapchat don’t think it’s all cool because people stopped talking about this Update! It’s still wack, FIX THIS BLASPHEMY!!",2018-02-23 15:58:31,[''],[''],,0,1,967186942935863299,https://twitter.com/DebrayKillEm/status/967186942935863299
chanceq12,Noooooo my snapchat finally updated automatically,2018-02-23 15:58:30,[''],[''],,0,0,967186938837921792,https://twitter.com/chanceq12/status/967186938837921792
Abdulla17207615,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:58:30,[''],[''],,0,0,967186937831444480,https://twitter.com/Abdulla17207615/status/967186937831444480
yalinhersey,"Alkollüylej whatsaap,instagram’snapchat gibi sosyal meydaya girişlerim yasaklansın",2018-02-23 15:58:29,[''],[''],,0,2,967186936527032320,https://twitter.com/yalinhersey/status/967186936527032320
AmyCwick,So like is Snapchat fixing this update or ??,2018-02-23 15:58:29,[''],[''],,0,2,967186934362599424,https://twitter.com/AmyCwick/status/967186934362599424
Betzizzzle,Loving the Snapchat update! @ Snapchat,2018-02-23 15:58:27,['Snapchat'],[''],,0,0,967186928012537856,https://twitter.com/Betzizzzle/status/967186928012537856
saud_alfahdd,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:58:27,[''],[''],,0,0,967186926481625088,https://twitter.com/saud_alfahdd/status/967186926481625088
ms_wabbit,Snap is literally dead now no one likes this fucking update @ Snapchat can you please take it back,2018-02-23 15:58:26,['Snapchat'],[''],,0,0,967186923474178049,https://twitter.com/ms_wabbit/status/967186923474178049
Jmmeza98,I like to think when I was holding signs on the corner as a job I was part of a lot people’s snap chat stories,2018-02-23 15:58:26,[''],[''],,0,1,967186922354360320,https://twitter.com/Jmmeza98/status/967186922354360320
devondaigle9,The original Snapchat https://twitter.com/jaredhixx/status/967082843246661633 …,2018-02-23 15:58:26,[''],[''],,0,0,967186920924164102,https://twitter.com/devondaigle9/status/967186920924164102
fxknRob,Since Snapchat wants to act up with the new update I’ll switch back to Twitter washhhhhhh popnnn,2018-02-23 15:58:25,[''],[''],,0,2,967186916905951232,https://twitter.com/fxknRob/status/967186916905951232
itsmattfred,And did you see what she did to Snapchat?,2018-02-23 15:58:23,[''],[''],,0,0,967186908601253888,https://twitter.com/itsmattfred/status/967186908601253888
DanielBaileyJr,DONT call me or video chat me on Snapchat or Facebook if you don’t know me .,2018-02-23 15:58:23,[''],[''],,1,0,967186908437622784,https://twitter.com/DanielBaileyJr/status/967186908437622784
RobGreenCeltics,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:58:22,[''],[''],,0,0,967186906566967296,https://twitter.com/RobGreenCeltics/status/967186906566967296
Joselh_97,Imy,2018-02-23 15:58:19,[''],[''],,1,1,967186893656834049,https://twitter.com/Joselh_97/status/967186893656834049
lesliebaeee,My snap updated again and now i can’t move the blue square to read the part of conversation w/o the person seeing i opened it WTF MAN THAT WAS MY GO TO WHEN I WANTED TO READ THE MESSAGE BUT DIDNT WANNA SNAPCHAT SOMEONE BACK RIGHT AWAY,2018-02-23 15:58:19,[''],[''],,8,24,967186892746735616,https://twitter.com/lesliebaeee/status/967186892746735616
amarmendoza,Y’all my Snapchat finally updated like just right now,2018-02-23 15:58:18,[''],[''],,0,0,967186889328480261,https://twitter.com/amarmendoza/status/967186889328480261
kathyvagi,Why Maybelline deleted a tweet about abandoning Snapchat for Instagram - Mashable http://ift.tt/2GEswAY # SnapChat,2018-02-23 15:58:18,[''],[u'SnapChat'],,0,0,967186887873122305,https://twitter.com/kathyvagi/status/967186887873122305
Frenchonme,Made it this long but damn my Snapchat updated,2018-02-23 15:58:16,[''],[''],,0,0,967186881195671553,https://twitter.com/Frenchonme/status/967186881195671553
cool21beans,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:58:13,[''],[''],,0,0,967186868449226752,https://twitter.com/cool21beans/status/967186868449226752
garcha00307,Why you dont change your version @ Snapchat,2018-02-23 15:58:08,['Snapchat'],[''],,0,0,967186848924815360,https://twitter.com/garcha00307/status/967186848924815360
bandmakersluvTH,# Snapchat pic.twitter.com/Rab04a9aQS,2018-02-23 15:58:06,[''],['Snapchat'],,0,0,967186839655170048,https://twitter.com/bandmakersluvTH/status/967186839655170048
nicholas_smurph,Snapchat puts out an update: still can’t respond to streaks without scrolling down 10 miles,2018-02-23 15:58:05,[''],[''],,0,1,967186835045797889,https://twitter.com/nicholas_smurph/status/967186835045797889
jonnyonair,The temptation to delete snapchat is unreal... it’s so confusinnnnnnnggg!,2018-02-23 15:58:04,[''],[''],,0,6,967186828376858624,https://twitter.com/jonnyonair/status/967186828376858624
joseest94218227,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:58:03,[''],[''],,0,0,967186826401284096,https://twitter.com/joseest94218227/status/967186826401284096
dckerstars,never got snapchat update i giggled,2018-02-23 15:58:03,[''],[''],,0,11,967186825168195584,https://twitter.com/dckerstars/status/967186825168195584
HydroStudios,From # KylieJenner rocking Snapchat's world to Facebook's new List posts. Catch up on all things social here: http://fal.cn/44HD # smm # socialmediapic.twitter.com/heNArk45Go,2018-02-23 15:57:58,[''],"[u'KylieJenner', u'smm', u'socialmediapic']",,0,1,967186805127892992,https://twitter.com/HydroStudios/status/967186805127892992
iEvelynn,"Paar filmpjes en/of foto’s snap ik hoor. Maar de meid naast me bij Kendrick Lamar concert heeft alléén maar Snapchat, Facebook en Instagram open gehad voor filmpjes. Ik weet niet of ze uberhaupt naar hem heeft gekeken ipv haar telefoon. Best sad.",2018-02-23 15:57:57,[''],[''],,0,0,967186799293550592,https://twitter.com/iEvelynn/status/967186799293550592
shaunau,It occurred to me when I woke up in the middle of the night that AR’s killer app will be for wearing avatars IRL . Especially great during company meetings and stand ups or just visiting the local supermarket. Think Snapchat filters + deep fakes + game avatars.,2018-02-23 15:57:55,[''],[''],,1,0,967186792578400256,https://twitter.com/shaunau/status/967186792578400256
cheysSOfly,ACCURATE. Pretty sure I got the real live footage of us giggin to P-lo somewhere in my Snapchat library thooooo ahaha,2018-02-23 15:57:55,[''],[''],,0,1,967186791764697094,https://twitter.com/cheysSOfly/status/967186791764697094
named_Lucie,"Me: Oh look, @ caitylotz posted a new snap! My silly girl: SHE HAS SNAPCHAT?!!! *spills vodka all over the table as she comes running*",2018-02-23 15:57:53,['caitylotz'],[''],,0,52,967186782352740353,https://twitter.com/named_Lucie/status/967186782352740353
dess__00,Well... my Snapchat just updated,2018-02-23 15:57:49,[''],[''],,0,0,967186765990825984,https://twitter.com/dess__00/status/967186765990825984
BrackenBuchan,Hilarious when a boy Snapchat’s u everything except the vids and pics of their bird they’ve uploaded to their story anyway... snakes don’t hiss,2018-02-23 15:57:47,[''],[''],,0,6,967186759242174464,https://twitter.com/BrackenBuchan/status/967186759242174464
ghhgf126,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:57:45,[''],[''],,0,0,967186749016375296,https://twitter.com/ghhgf126/status/967186749016375296
lizlizlizlizzie,"i honestly think snapchat memories could be one of my favourite things, if i’m doing nothing else i’m scrolling through them",2018-02-23 15:57:41,[''],[''],,1,11,967186735842160640,https://twitter.com/lizlizlizlizzie/status/967186735842160640
ross_savanna,I love it when people view my Snapchat of story but can't text me back,2018-02-23 15:57:36,[''],[''],,0,1,967186714816065536,https://twitter.com/ross_savanna/status/967186714816065536
DessVanegas,So I deleted snap chat and IG and just been texting ppl instead and it’s the best decision I’ve made this year. Like why did we ever stop texting?,2018-02-23 15:57:36,[''],[''],,1,3,967186713717035008,https://twitter.com/DessVanegas/status/967186713717035008
mbJFb6oAmsBnjrJ,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:57:35,[''],[''],,0,0,967186707190894595,https://twitter.com/mbJFb6oAmsBnjrJ/status/967186707190894595
SheenMixon,"No phone at the moment till I get things switched over. Hit me on FB, Twitter, Snapchat, or IG to get ahold of me.",2018-02-23 15:57:34,[''],[''],,0,0,967186703374016520,https://twitter.com/SheenMixon/status/967186703374016520
jaebreezy__,snapchat finally got my ass.,2018-02-23 15:57:33,[''],[''],,0,0,967186698466660352,https://twitter.com/jaebreezy__/status/967186698466660352
ashleythieme01,lol snapchat updated again but now I can’t get into blue chat r they actually nuts,2018-02-23 15:57:30,[''],[''],,0,0,967186688069038087,https://twitter.com/ashleythieme01/status/967186688069038087
chevybubba,Couple weeks late buddy,2018-02-23 15:57:28,[''],[''],,0,2,967186678686277632,https://twitter.com/chevybubba/status/967186678686277632
alishahhameedd,FUCK OFF CAN’T EVEN SLYLY CHECK WHAT PEOPLE SEND YOU ON SNAPCHAT ANYMORE WITHOUT FULLY OPENING THE MESSAGES,2018-02-23 15:57:28,[''],[''],,0,2,967186678606594048,https://twitter.com/alishahhameedd/status/967186678606594048
TheWormDirt,I was on Snapchat story thing and was watching someone the gun debate ones. And this bitch said “take away the guns that they kill people with and maybe it’ll stop. Logic people” pic.twitter.com/EkHHIgg5ve,2018-02-23 15:57:26,[''],[''],,0,0,967186669865783296,https://twitter.com/TheWormDirt/status/967186669865783296
connalk23,When you have auto-update off and Snapchat decides to update itself anyway. pic.twitter.com/JueePNjrnJ,2018-02-23 15:57:25,[''],[''],,0,0,967186668943036416,https://twitter.com/connalk23/status/967186668943036416
NickVita,"Sent my mom a Snapchat of me after walking to the store in the snow and she said I still looked handsome in ten degree weather so uh, ladies, try not to all line up at once.",2018-02-23 15:57:21,[''],[''],,0,0,967186649342926848,https://twitter.com/NickVita/status/967186649342926848
michelgabriela_,snapchat está tan mierda que ni ganas de subir y ver snaps me dan,2018-02-23 15:57:20,[''],[''],,12,2,967186645781970945,https://twitter.com/michelgabriela_/status/967186645781970945
TheOGCV,My Snapchat finally updated and I’m fucking devastated,2018-02-23 15:57:19,[''],[''],,1,7,967186643399487488,https://twitter.com/TheOGCV/status/967186643399487488
r_henders,The power of influencers – Kylie Jenner wipes $1.3 billion off of Snapchat’s market value http://rvhenderson.com/2018/02/23/the-power-of-influencers-kylie-jenner-wipes-1-3-billion-off-of-snapchats-market-value/ …pic.twitter.com/XOt3RoycB1,2018-02-23 15:57:19,[''],[''],,0,0,967186641621315585,https://twitter.com/r_henders/status/967186641621315585
jainaa11,Soooo snapchat has changed again,2018-02-23 15:57:13,[''],[''],,0,1,967186618632343553,https://twitter.com/jainaa11/status/967186618632343553
chey_riddle,I stay confused with the Snapchat update,2018-02-23 15:57:10,[''],[''],,1,0,967186602593275904,https://twitter.com/chey_riddle/status/967186602593275904
vbit32,"I'm so glad I stopped using Snapchat 2 years ago cus now I'm just over here like ""what update""",2018-02-23 15:57:07,[''],[''],,0,8,967186591008657409,https://twitter.com/vbit32/status/967186591008657409
Jonathan01119,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:57:06,[''],[''],,0,0,967186587414138880,https://twitter.com/Jonathan01119/status/967186587414138880
g5AXvrg5DJJyZPP,I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:57:04,[''],[''],,0,0,967186579734265856,https://twitter.com/g5AXvrg5DJJyZPP/status/967186579734265856
