username,text,date,mentions,hashtags,geo,retweets,favorites,id,permalink
awesomejon,@ united doesn't seem to care about their customers. # unitedfailhttps://twitter.com/aimangeraiges/status/959860596488491014 …,2018-02-03 15:57:32,[u'united'],[u'unitedfailhttps'],,0,0,959938936876318720,https://twitter.com/awesomejon/status/959938936876318720
lesleympix,"Thank you @ united for an amazing flight from Edinburgh to Newark today, you made me feel so special and a great start to my birthday. # bestflightever",2018-02-03 15:56:49,['united'],['bestflightever'],,0,8,959938760443092993,https://twitter.com/lesleympix/status/959938760443092993
awesomejon,"After reading some of these @ united customer service problems, I dont think they will ever care about a customer relation problem.",2018-02-03 15:56:47,['united'],[''],,0,0,959938751995637760,https://twitter.com/awesomejon/status/959938751995637760
awesomejon,"Seems like @ united customer service is very hit and miss, more miss than hit though.",2018-02-03 15:55:41,['united'],[''],,0,1,959938472663330816,https://twitter.com/awesomejon/status/959938472663330816
awesomejon,Seems like I'm not the only person not getting helped by @ united https://twitter.com/lisacornwellgc/status/959795601436233729 …,2018-02-03 15:54:39,[u'united'],[''],,0,0,959938213031723008,https://twitter.com/awesomejon/status/959938213031723008
AvArchGeek,# HNTB LA architecture studio taking a tour of our latest project as it nears completion # UnitedAirlines # LAXishappening # aviationarchitect # avgeekpic.twitter.com/v15yg2Wi6S – bei United Club,2018-02-03 15:52:56,[''],"[u'HNTB', u'UnitedAirlines', u'LAXishappening', u'aviationarchitect', u'avgeekpic']",,2,6,959937782469677057,https://twitter.com/AvArchGeek/status/959937782469677057
LVbranding,United Airlines: Team United - To South Korea! http://dlvr.it/QDvhx4 pic.twitter.com/BesQClAKN1,2018-02-03 15:52:33,[''],[''],,0,0,959937683597348864,https://twitter.com/LVbranding/status/959937683597348864
WokeDad7,Try that shit on @ united and see what happens.,2018-02-03 15:49:00,['united'],[''],,0,0,959936791968022528,https://twitter.com/WokeDad7/status/959936791968022528
ColbyTofelGrehl,Better be careful Dr.... they’ve beaten people for less lip.,2018-02-03 15:46:22,[''],[''],,0,1,959936130207461376,https://twitter.com/ColbyTofelGrehl/status/959936130207461376
united,"Hi there, Scott. Can you provide more details in DM? ^KFhttps://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-03 15:42:44,[''],[''],,0,0,959935213680799744,https://twitter.com/united/status/959935213680799744
united,That is correct. Here is more information on our Basic Economy fare http://bit.ly/2f20e8K . ^NC,2018-02-03 15:41:34,[''],[''],,0,0,959934921266552832,https://twitter.com/united/status/959934921266552832
djmacky215,.... # SuperBowlVibes @United Airlines - Denver International… https://www.instagram.com/p/BewNszmhK2cBAukCh46dxJj8AyzpSAvHJ-qxe00/ …,2018-02-03 15:41:24,[''],[u'SuperBowlVibes'],,0,0,959934880044998656,https://twitter.com/djmacky215/status/959934880044998656
ScottPiccoli,"@ united Seriously, Ya'll can fuck off. Traveling with a family of 6 and you douchebags charge me an extra $100 per ticket to let me select seating arrangements. God Forbid we actually sit together. Fuck you for screwing me out of an extra $600.",2018-02-03 15:40:03,['united'],[''],,0,0,959934538569912322,https://twitter.com/ScottPiccoli/status/959934538569912322
ElMundoSV,# EnVideo | United Airlines impide a un Pavo Real tomar su vuelo https://goo.gl/DX1zzo pic.twitter.com/BLNX6Z7orJ,2018-02-03 15:40:00,[''],[u'EnVideo'],,1,0,959934526175641601,https://twitter.com/ElMundoSV/status/959934526175641601
659g8fon66_635,United Airlines changes policy on comfort animals after peacock incident http://newspop.fun/caa/posts/1009460 …,2018-02-03 15:39:26,[''],[''],,1,0,959934385951858688,https://twitter.com/659g8fon66_635/status/959934385951858688
nila_rose,"Yes, I believe so but the representative I spoke with said she could not assist with ensuring the tickets I bought together are seated together.",2018-02-03 15:38:13,[''],[''],,0,0,959934078341455872,https://twitter.com/nila_rose/status/959934078341455872
tmacskier,I’m aware of the policy as written. I take many ski trips a year and skis and a boot bags has always been accepted for one charge. Never have I seen an agent ask to look in the boot bag. Not a skier friendly airline.,2018-02-03 15:36:08,[''],[''],,0,0,959933551713112064,https://twitter.com/tmacskier/status/959933551713112064
united,"It's our pleasure, Dean. Thanks for letting us bring you home. ^KL",2018-02-03 15:35:30,[''],[''],,0,0,959933393520570368,https://twitter.com/united/status/959933393520570368
united,"Hey Clayton. We're happy to hear this, and glad to have you on board today. ^KF",2018-02-03 15:33:31,[''],[''],,0,1,959932893542825984,https://twitter.com/united/status/959932893542825984
crashimports,Thanks for getting me home quickly today @ United # smoothflight # goodlanding # 30KFeetpic.twitter.com/qu7EtD7zGa,2018-02-03 15:31:35,['United'],"['smoothflight', 'goodlanding', '30KFeetpic']",,0,0,959932409121857536,https://twitter.com/crashimports/status/959932409121857536
united,"Hi there, Mark. As fares are subject to change based on availability, it may no longer be available for purchase. ^KF",2018-02-03 15:29:23,[''],[''],,0,0,959931856601849857,https://twitter.com/united/status/959931856601849857
Affygility,"Thanks @ united for proactively booking me on an earlier flight home! After 28+ hours of travel, getting home 2 hours earlier is a plus!!! # travel # unitedglobalservices # united",2018-02-03 15:29:16,['united'],"['travel', 'unitedglobalservices', 'united']",,0,0,959931824125423616,https://twitter.com/Affygility/status/959931824125423616
MIMI808,And I’m off... @United Airlines O'Hare https://www.instagram.com/p/BewL4Thjgx9/,2018-02-03 15:25:30,[''],[''],,0,0,959930876376289282,https://twitter.com/MIMI808/status/959930876376289282
Alan_L_Williams,I want an emotional support peacock too. BBC News - 'Emotional support peacock' barred from United Airlines plane http://www.bbc.co.uk/news/world-us-canada-42880690 …,2018-02-03 15:23:32,[''],[''],,1,10,959930381800787968,https://twitter.com/Alan_L_Williams/status/959930381800787968
JustMillieCba,Participo!!!!,2018-02-03 15:22:33,[''],[''],,0,1,959930133703479298,https://twitter.com/JustMillieCba/status/959930133703479298
chutneyboy,@ united refuses to honor its own price quote and then hangs up the phone. Go team :-(,2018-02-03 15:21:40,['united'],[''],,0,0,959929913728888832,https://twitter.com/chutneyboy/status/959929913728888832
Cattravelista,"Looking at this pic, it's very clear why this needed to happen ... # Unitedairlines Tightens Travel Rules for Emotional-Support Animals via @ WSJ # emotionalsupportanimals # saturdaymorninghttps://www.wsj.com/articles/united-tightens-travel-rules-for-emotional-support-animals-1517508034?utm_campaign=crowdfire&utm_content=crowdfire&utm_medium=social&utm_source=twitter …",2018-02-03 15:20:11,[u'WSJ'],"[u'Unitedairlines', u'emotionalsupportanimals', u'saturdaymorninghttps']",,0,0,959929540473737221,https://twitter.com/Cattravelista/status/959929540473737221
united,"Nila, did you purchase a Basic Economy ticket? ^NC",2018-02-03 15:15:12,[''],[''],,0,0,959928285474865152,https://twitter.com/united/status/959928285474865152
cfa8479,Omg,2018-02-03 15:15:05,[''],[''],,0,0,959928257100513281,https://twitter.com/cfa8479/status/959928257100513281
united,"Sounds good to us, Bill. We're happy to have you on board. If you ever need any assistance during your travel, please don't hesitate to reach out to us here. ^KF",2018-02-03 15:14:38,[''],[''],,0,0,959928143413886976,https://twitter.com/united/status/959928143413886976
paul_pearce,"@ united can we a ""Search Preferences"" option on the web interface to hide basic economy fares? The mobile app has this setting and it's great.",2018-02-03 15:12:00,['united'],[''],,0,11,959927481368117248,https://twitter.com/paul_pearce/status/959927481368117248
nila_rose,Really disappointed with @ priceline for selling me airline tix where I can’t choose seats together although I bought tix together & even more disappointed with @ united & @ FlyFrontier for not allowing me to request seats together unless I give them more $,2018-02-03 15:09:59,"[u'priceline', u'united', u'FlyFrontier']",[''],,0,1,959926973513396225,https://twitter.com/nila_rose/status/959926973513396225
bpenuel,Constantly :-),2018-02-03 15:08:41,[''],[''],,0,0,959926645602701313,https://twitter.com/bpenuel/status/959926645602701313
oceansidehotel,United airlines <b>vacations</b> https://goo.gl/fb/ddD4E9,2018-02-03 15:08:11,[''],[''],,0,0,959926520247496705,https://twitter.com/oceansidehotel/status/959926520247496705
paul_pearce,While we're on the topic... the inflight wifi system on 737's has similar issues with the mobile lastpass app. (I'm not currently on a plane so I can't dig into specifics.),2018-02-03 15:06:09,[''],[''],,0,0,959926007347081216,https://twitter.com/paul_pearce/status/959926007347081216
united,"Hey Meli, we'd like to check this out for you. Please DM your confirmation number. ^TPhttps://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-03 15:05:16,[''],[''],,0,0,959925785585885184,https://twitter.com/united/status/959925785585885184
united,"Thank you for bringing this to our attention, Paul. We will pass this along to the appropriate team. ^KL",2018-02-03 15:04:21,[''],[''],,0,0,959925554500706304,https://twitter.com/united/status/959925554500706304
genesisopen,Use your MileagePlus® award miles to enjoy an exclusive experience at the @ united Fairway Club on the 17th green at the 2018 # genesisopenpic.twitter.com/jrUj4OLFPR,2018-02-03 15:04:05,[u'united'],[u'genesisopenpic'],,1,2,959925488352247810,https://twitter.com/genesisopen/status/959925488352247810
JamesBulpin,At FLL. I wonder if United Airlines will let me bring my emotional support alligator onboard. pic.twitter.com/5o3R7iZLBd,2018-02-03 15:03:55,[''],[''],,0,30,959925443850833920,https://twitter.com/JamesBulpin/status/959925443850833920
united,We're glad that our United Club team was able to help you end your trip to San Francisco on a high note. ^TP,2018-02-03 15:02:01,[''],[''],,0,0,959924968682274821,https://twitter.com/united/status/959924968682274821
estudioderecha,Es muuuy bello!!!,2018-02-03 15:01:24,[''],[''],,0,1,959924812943626245,https://twitter.com/estudioderecha/status/959924812943626245
meperz,Update: I’m watching her check other people in. There’s also no other @ united flight leaving except mine. Uhhhhh...,2018-02-03 15:01:20,[u'united'],[''],,0,1,959924797793738758,https://twitter.com/meperz/status/959924797793738758
VineDispatch,@ united leaving San Francisco is always tough but you make it a little easier. Cheers to a great United Club staff pic.twitter.com/AsYAAEQwFv,2018-02-03 15:00:06,['united'],[''],,0,0,959924486744113153,https://twitter.com/VineDispatch/status/959924486744113153
paul_pearce,@ united the single sign on page you get redirected too from the following url does not interact properly with auto-fill password managers such as @ LastPassHelp. How do we fix this? http://mystatus.united.com/,2018-02-03 14:59:20,"[u'united', u'LastPassHelp']",[''],,0,0,959924292312973322,https://twitter.com/paul_pearce/status/959924292312973322
meperz,"I thought I liked @ united but then the lady wouldn’t let me go to my gate bc I’m “too early.” Oh I’m sorry, my hotel kicked me out so I didn’t really have a choice",2018-02-03 14:59:15,[u'united'],[''],,0,2,959924269462339593,https://twitter.com/meperz/status/959924269462339593
byzantium39,United Airlines Cracking Down On Emotional Support Spouses http://www.theonion.com/united-airlines-cracking-down-on-emotional-support-spou-1822676070?utm_medium=sharefromsite&utm_source=The_Onion_twitter … via @ theonion,2018-02-03 14:58:15,[u'theonion'],[''],,0,1,959924017833574400,https://twitter.com/byzantium39/status/959924017833574400
RachelALong123,Where would I get a claim number? I was told I had to message customer service and they emailed me back with the generic info. I don't see a claim number.,2018-02-03 14:57:39,[''],[''],,0,0,959923868402987012,https://twitter.com/RachelALong123/status/959923868402987012
patriciafral,United Airlines Forced Emotional Support Peacock to Give Up Its Seat http://newspop.fun/caa/posts/1009792 …,2018-02-03 14:57:17,[''],[''],,0,0,959923775813947393,https://twitter.com/patriciafral/status/959923775813947393
sborch6587,"@ united Good job!!! Tired of seeing people abuse the law to bring their ""so called emotional support animals"" on board! They are trying to cheat the system and not pay for their animal. If you can't leave home without your 300lb pig, drive instead of fly. https://twitter.com/TravelLeisure/status/959920734863872001 …",2018-02-03 14:57:03,[u'united'],[''],,0,0,959923719652208640,https://twitter.com/sborch6587/status/959923719652208640
thejournal_ie,There's been a 75% jump in United Airlines customers taking 'emotional support animals' on board http://jrnl.ie/3830629t,2018-02-03 14:57:01,[''],[''],,3,4,959923708646318081,https://twitter.com/thejournal_ie/status/959923708646318081
flyingtraining,"Following peacock fiasco, United # Airlines tightens policy for comfort animals - USA TODAY :http://fat.ly/4RPMo",2018-02-03 14:56:34,[''],[u'Airlines'],,0,0,959923597883002883,https://twitter.com/flyingtraining/status/959923597883002883
united,"Rachel, do you have a claim number? If so, please DM your claim number. ^NC",2018-02-03 14:56:05,[''],[''],,0,0,959923473798676484,https://twitter.com/united/status/959923473798676484
united,Hey Luis. We hope you have a much better view on your flight to Singapore. Let us know if you need any assistance during your travels. ^KF,2018-02-03 14:50:20,[''],[''],,0,0,959922027992727555,https://twitter.com/united/status/959922027992727555
RachelALong123,I was trying to work with your agent because my daughters miles were deleted after she thought she had done what she was supposed to do to keep them active. They told me to contact Customer service. Customer Service just cut and pasted the options of how much we can pay.,2018-02-03 14:50:10,[''],[''],,0,1,959921984866959364,https://twitter.com/RachelALong123/status/959921984866959364
marcebroe,@ united @ diegohara participó,2018-02-03 14:49:30,"[u'united', u'diegohara']",[''],,0,0,959921817950609409,https://twitter.com/marcebroe/status/959921817950609409
united,"Hey Scott, we're excited to hear you enjoyed it. You're making us hungry. ^KF",2018-02-03 14:47:44,[''],[''],,0,0,959921371856879620,https://twitter.com/united/status/959921371856879620
xcwxman,1st flight leg (LAS - SFO) on @ united to SIN and I find out 11A is not actually a window seat... Oh well at least this didn't happen on the 17hr leg. Although it would've been nice to see the Sierra pic.twitter.com/MXebwGs3SW,2018-02-03 14:47:41,['united'],[''],,0,1,959921360536354817,https://twitter.com/xcwxman/status/959921360536354817
lucianovilchez1,,2018-02-03 14:47:12,[''],[''],,0,1,959921241002999808,https://twitter.com/lucianovilchez1/status/959921241002999808
united,"Rachel, that is not the service we wish to provide. How can we assist you? ^NC",2018-02-03 14:46:11,[''],[''],,0,0,959920983501979650,https://twitter.com/united/status/959920983501979650
united,This is never what we want to hear. Please DM your confirmation number so we can take a closer look. ^TPhttps://twitter.com/messages/compose?recipient_id=260907612 …,2018-02-03 14:45:40,[''],[''],,0,0,959920853063385091,https://twitter.com/united/status/959920853063385091
sborch6587,"@ united Thanks to the United Club team for adding Super Bowl food! Hot Dogs, Nachos, etc, a welcomed site after flying while waiting for my connecting flight!",2018-02-03 14:45:39,['united'],[''],,0,0,959920847925448704,https://twitter.com/sborch6587/status/959920847925448704
EdMillerPoker,Nice job @ united and good luck @ bradie_tennell .https://twitter.com/united/status/958888318644703232 …,2018-02-03 14:44:32,"[u'united', u'bradie_tennell']",[''],,0,3,959920567263510528,https://twitter.com/EdMillerPoker/status/959920567263510528
sborch6587,"@ united flew in on 1994 to ORD, lunch meal of beef and Mac n cheese was amazing! The beef as so tender and the sauce was excellent!!!",2018-02-03 14:43:38,['united'],[''],,0,0,959920340209143808,https://twitter.com/sborch6587/status/959920340209143808
united,Thanks for the heads up. We have seen and responded to your DM. ^KL,2018-02-03 14:42:09,[''],[''],,0,1,959919968514027522,https://twitter.com/united/status/959919968514027522
AviationMedia,"Fresh from peacock incident, United # Airlines sets stricter rules for emotional support animals - CNBC :http://fat.ly/2a027",2018-02-03 14:40:47,[''],[u'Airlines'],,0,0,959919624493006850,https://twitter.com/AviationMedia/status/959919624493006850
vanderaj,Thanks. I’ve DM’d,2018-02-03 14:40:40,[''],[''],,0,0,959919594856071168,https://twitter.com/vanderaj/status/959919594856071168
united,That is not the service we want to provide. Have you reached out to an agent at the Club? ^NC,2018-02-03 14:39:08,[''],[''],,0,0,959919207151382532,https://twitter.com/united/status/959919207151382532
sveit1407,Please do! Other airlines actually reciprocate such agreements.,2018-02-03 14:37:27,[''],[''],,0,0,959918786420895744,https://twitter.com/sveit1407/status/959918786420895744
united,"Hi Andrew, while we do not have access to their seat manifest, you will need to work directly with them in regards to seat assignments. Follow us to DM if you need your LH confirmation number. ^KLhttps://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-03 14:36:07,[''],[''],,0,0,959918450511552516,https://twitter.com/united/status/959918450511552516
klimchuk,Hopefully without service level degradation,2018-02-03 14:35:34,[''],[''],,0,0,959918310652596224,https://twitter.com/klimchuk/status/959918310652596224
united,"Chelsea, this is very concerning. Please DM more information ^NC",2018-02-03 14:34:58,[''],[''],,0,0,959918158453735428,https://twitter.com/united/status/959918158453735428
vanderaj,"@ united How do I select my seats with a LH code share that was booked through you? I waited until 23 hours like your site said, and I've tried and looked around, and nothing works, including trying to fix it at LH. How do I upgrade to Premium economy for the 3 LH legs?",2018-02-03 14:33:22,['united'],[''],,0,0,959917759739060226,https://twitter.com/vanderaj/status/959917759739060226
united,"How can we help you today, Beddie? ^TP",2018-02-03 14:32:34,[''],[''],,0,0,959917558357942274,https://twitter.com/united/status/959917558357942274
PeteB973,@ united @ CNTraveler Passport fee increases coming soon: Here's how to avoid the charge http://www.foxbusiness.com/features/2018,2018-02-03 14:31:40,"[u'united', u'CNTraveler']",[''],,0,0,959917329663619074,https://twitter.com/PeteB973/status/959917329663619074
SadTrumpBot_SAD,United Airlines Cracking Down On Emotional Support Spouses. SAD!,2018-02-03 14:30:49,[''],[''],,0,0,959917117746368512,https://twitter.com/SadTrumpBot_SAD/status/959917117746368512
RachelALong123,Thought @ united was working to improve customer relationships. Trying to get them to do the right thing and they send me a cut and pasted response. Think I'm done with them.,2018-02-03 14:29:17,['united'],[''],,0,0,959916730297466880,https://twitter.com/RachelALong123/status/959916730297466880
DaftScholar,United Airlines Cracking Down On Emotional Support Spouses https://www.theonion.com/united-airlines-cracking-down-on-emotional-support-spou-1822676070?utm_campaign=crowdfire&utm_content=crowdfire&utm_medium=social&utm_source=twitter …,2018-02-03 14:27:12,[''],[''],,0,0,959916205913100293,https://twitter.com/DaftScholar/status/959916205913100293
united,"The best way is through our Customer Care link or the 1K desk. Here is the Customer Care link http://bit.ly/U46edh . Also, please DM your MileagePlus number for our file. ^NC",2018-02-03 14:27:07,[''],[''],,0,0,959916186766000128,https://twitter.com/united/status/959916186766000128
united,You're very welcome. Are you traveling with us soon? ^KF,2018-02-03 14:27:03,[''],[''],,0,0,959916166650068992,https://twitter.com/united/status/959916166650068992
bpenuel,thank you,2018-02-03 14:25:46,[''],[''],,0,0,959915843072139264,https://twitter.com/bpenuel/status/959915843072139264
cbaldoni5,@ united You really disappointed me today. Cancelled my parents flights for the rest of their trip although they were there the entire time. That is really alarming you are that unorganized. I’ll never fly again with you. Family reunion ruined!,2018-02-03 14:24:52,[u'united'],[''],,0,0,959915620052717569,https://twitter.com/cbaldoni5/status/959915620052717569
united,"Gustavo, what are you trying to access? ^NC",2018-02-03 14:24:12,[''],[''],,0,0,959915451861024768,https://twitter.com/united/status/959915451861024768
Marriedwchilpil,"Ok, thanks",2018-02-03 14:23:58,[''],[''],,0,0,959915390741643271,https://twitter.com/Marriedwchilpil/status/959915390741643271
united,You may need to reach out to the airport for that. You can also reach our Accessibility Desk at 800-228-2744. ^KF,2018-02-03 14:23:31,[''],[''],,0,0,959915276916596736,https://twitter.com/united/status/959915276916596736
graysonottaway,Whar about KIAD - Washington Dulles International Airport? NZ's friend United Airlines has a 61% share of the 21 million pax who go thru there each year. US politicians cud come direct to NZ if they fly it!,2018-02-03 14:23:24,[''],[''],,0,1,959915251104825344,https://twitter.com/graysonottaway/status/959915251104825344
agcanestro,"Lo conozco, pero no me sirve, voy por pocos dias a competir, no de paseo.",2018-02-03 14:22:22,[''],[''],,0,1,959914989875290113,https://twitter.com/agcanestro/status/959914989875290113
Marriedwchilpil,"Hi, yeah she has luggage that she’s checking in. Is there any service that helps people with luggage that can meet her at the curb at the airport?",2018-02-03 14:22:03,[''],[''],,0,0,959914908707098625,https://twitter.com/Marriedwchilpil/status/959914908707098625
united,Such a beautiful view. ^NC,2018-02-03 14:20:42,[''],[''],,0,1,959914568175599617,https://twitter.com/united/status/959914568175599617
united,"Kyle, are you ready for the Big Game? ^NC",2018-02-03 14:20:16,[''],[''],,0,0,959914461480943616,https://twitter.com/united/status/959914461480943616
ColbyChuck,Max Moore is so dreamy,2018-02-03 14:20:02,[''],[''],,0,1,959914403012395009,https://twitter.com/ColbyChuck/status/959914403012395009
united,No update at this time. ^NC,2018-02-03 14:19:33,[''],[''],,0,0,959914280949657600,https://twitter.com/united/status/959914280949657600
united,Hi there. Is she checking her bags? ^KF,2018-02-03 14:19:10,[''],[''],,0,0,959914182954004480,https://twitter.com/united/status/959914182954004480
fbowrys,Ain’t got time to take a fast train?,2018-02-03 14:18:07,[''],[''],,0,0,959913920524931073,https://twitter.com/fbowrys/status/959913920524931073
calvinandsusie,"Flying soon? More on the tightening up of comfort animal policy on airlines. --Following peacock fiasco, United Airlines tightens policy for comfort animals https://usat.ly/2E5TnIw  via @ usatoday",2018-02-03 14:17:43,[u'usatoday'],[''],,0,0,959913818464964609,https://twitter.com/calvinandsusie/status/959913818464964609
xoffpoppe,Eso es cierto. Consideramos que el cuidado del los animales es fundamental. Por lo que tenemos un producto dedicado y diferenciado para ellos: https://www.united.com/ual/en/us/fly/travel/animals/petsafe.html …,2018-02-03 14:15:58,[''],[''],,0,1,959913380755668992,https://twitter.com/xoffpoppe/status/959913380755668992
ATCbyFATIII,@ united is turning @ SydneyAirport into their 787 hub with all these morning arrivals. And all of them are @ BoeingAirplanes 787-9s!pic.twitter.com/wadoe96r7L,2018-02-03 14:13:45,"['united', 'SydneyAirport', 'BoeingAirplanes']",[''],,0,1,959912820807626752,https://twitter.com/ATCbyFATIII/status/959912820807626752
united,"Kevin, we hate to hear you experience was not up to par. Have you reached out to the 1K line about your experience? ^NC",2018-02-03 14:12:41,[''],[''],,0,0,959912552275693568,https://twitter.com/united/status/959912552275693568
Cecichula3,Me muero por muerta!! Es miooo !! # BoeingRocks,2018-02-03 14:11:22,[''],['BoeingRocks'],,0,1,959912221433360384,https://twitter.com/Cecichula3/status/959912221433360384
agcanestro,"Siempre que busco vuelos a usa el que mas me conviene es United pero debo desestimarlo porque no llevan perros en bodega, salvo por cargo.",2018-02-03 14:10:17,[''],[''],,0,1,959911947369172993,https://twitter.com/agcanestro/status/959911947369172993
CaddConsulting,". @ united Honors Lost Plane Ticket From 19 Years Ago. And the collective world goes ""meh"". http://ow.ly/shcY30i93Wu  (via @ thepointsguy) # airtravel",2018-02-03 14:10:06,"[u'united', u'thepointsguy']",[u'airtravel'],,0,0,959911902775336966,https://twitter.com/CaddConsulting/status/959911902775336966
united,We are happy to hear you are living the Premier life. ^NC,2018-02-03 14:09:17,[''],[''],,0,0,959911696532848640,https://twitter.com/united/status/959911696532848640
JanKurtz1,@ united https://twitter.com/gerrymcmullan/status/959843495220535296 …,2018-02-03 14:07:20,[u'united'],[''],,0,0,959911204922777602,https://twitter.com/JanKurtz1/status/959911204922777602
viennamysausage,Damn,2018-02-03 14:05:57,[''],[''],,0,0,959910859576246272,https://twitter.com/viennamysausage/status/959910859576246272
united,That is amazing. Thank you for sharing. ^NC,2018-02-03 14:05:19,[''],[''],,0,0,959910696824614912,https://twitter.com/united/status/959910696824614912
united,We appreciate your input and we will keep it in mind. ^NC,2018-02-03 14:04:55,[''],[''],,0,0,959910596161388544,https://twitter.com/united/status/959910596161388544
cvp_,Lunch with Planes // @ united pic.twitter.com/uPevilS5Wn,2018-02-03 14:04:33,['united'],[''],,0,1,959910506789158912,https://twitter.com/cvp_/status/959910506789158912
united,That is very cornering. Please have her refer to this link http://bit.ly/1bt0SmX  ^NC,2018-02-03 14:03:35,[''],[''],,0,0,959910261724405760,https://twitter.com/united/status/959910261724405760
united,To answer any questions you may have. ^NC,2018-02-03 14:02:32,[''],[''],,0,0,959909996581437440,https://twitter.com/united/status/959909996581437440
AndrewDontPlay,Why’d you even reach out to me then?!,2018-02-03 14:00:53,[''],[''],,0,0,959909583744532482,https://twitter.com/AndrewDontPlay/status/959909583744532482
united,"Unfortunately, we can not lower the change fee. ^NC",2018-02-03 13:58:32,[''],[''],,0,0,959908993308155904,https://twitter.com/united/status/959908993308155904
AndrewDontPlay,Anything you can do to waive or lower the change fee!,2018-02-03 13:57:36,[''],[''],,0,0,959908758716583937,https://twitter.com/AndrewDontPlay/status/959908758716583937
united,"Chris, we would be honored to have you on board. ^NC",2018-02-03 13:57:30,[''],[''],,0,0,959908731214417920,https://twitter.com/united/status/959908731214417920
united,"Daniel, for your privacy, please delete your last tweet and send a DM. Also, we see you are currently in Economy Plus seats. ^NC",2018-02-03 13:56:39,[''],[''],,0,0,959908517766340608,https://twitter.com/united/status/959908517766340608
united,"We're happy to help, Terry. ^KL",2018-02-03 13:53:03,[''],[''],,0,1,959907611033321472,https://twitter.com/united/status/959907611033321472
united,"Andrew, we are here if you have further questions or concerns. ^NC",2018-02-03 13:52:54,[''],[''],,0,0,959907574085689345,https://twitter.com/united/status/959907574085689345
AviationMedia,United # Airlines Changes Policy On Comfort Animals After Peacock Incident - http://5newsonline.com  :http://fat.ly/2a01X,2018-02-03 13:51:48,[''],[u'Airlines'],,0,0,959907295105699840,https://twitter.com/AviationMedia/status/959907295105699840
awesomejon,"@ united , So what you are saying that you don't want to provide customer service?",2018-02-03 13:49:42,['united'],[''],,0,0,959906770574430208,https://twitter.com/awesomejon/status/959906770574430208
