username,text,date,mentions,hashtags,geo,retweets,favorites,id,permalink
SadTrumpBot_SAD,United Airlines Cracking Down On Emotional Support Spouses. SAD!,2018-02-04 15:30:43,[''],[''],,0,0,960294577730138113,https://twitter.com/SadTrumpBot_SAD/status/960294577730138113
__cristinaalves,"United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This 1 Important Thing http://dlvr.it/QF1Y7t pic.twitter.com/eqY6WfGLB1",2018-02-04 15:29:07,[''],[''],,0,0,960294174212767744,https://twitter.com/__cristinaalves/status/960294174212767744
fargoairport,"Looking for things to do in LA? Check out this website: https://www.discoverlosangeles.com/  And to get there, # FlyFargo is just $270 RT to LA with @ united! See dates and book: http://bit.ly/2rNptnH pic.twitter.com/wjJ7M72nYr",2018-02-04 15:29:06,[u'united'],[u'FlyFargo'],,1,1,960294172778532864,https://twitter.com/fargoairport/status/960294172778532864
STLRS,"@ united Watching the Big Game, somewhere between EWR and MCO. Of course, as a Steelers fan, if we lost the signal it wouldn't bother me a bit. My view from 3F. pic.twitter.com/W2kNUyhywg",2018-02-04 15:28:39,['united'],[''],,0,0,960294057720340481,https://twitter.com/STLRS/status/960294057720340481
TonyWavering,@ united UA1286 from EWR to AVL. Left wing seems to have an issue. Told the UA crew at the AVL airport. pic.twitter.com/FDhXF62Bxm,2018-02-04 15:28:20,['united'],[''],,0,0,960293977818886145,https://twitter.com/TonyWavering/status/960293977818886145
FlightWonk,JT maybe it’s time for a piece on how UA’s twitter support measures up to AA,2018-02-04 15:26:43,[''],[''],,0,3,960293573278273538,https://twitter.com/FlightWonk/status/960293573278273538
KoppsKorner,"United Airlines - just when you think it can‘t get any worse, it does. Now there is no access to ANY info on Safari Browsers.",2018-02-04 15:26:36,[''],[''],,0,1,960293541166616576,https://twitter.com/KoppsKorner/status/960293541166616576
united,We hope we'll be able to see you on board with us in the near future. ^MD,2018-02-04 15:26:09,[''],[''],,0,0,960293429421854720,https://twitter.com/united/status/960293429421854720
AJjollsocerr,United Airlines Thinks Aisle Seats Should Cost More Than Window Seats... - God Save The Points http://www.godsavethepoints.com/2018/02/03/united-airlines-thinks-aisle-seats-cost-window-seats/?utm_campaign=crowdfire&utm_content=crowdfire&utm_medium=social&utm_source=twitter …,2018-02-04 15:26:07,[''],[''],,0,0,960293421603749889,https://twitter.com/AJjollsocerr/status/960293421603749889
JTGenter,*trying to book BE,2018-02-04 15:25:52,[''],[''],,0,0,960293359624470528,https://twitter.com/JTGenter/status/960293359624470528
GreattBritt,Hi @ united can I please get a free wine or beer voucher because my flight is delayed for so long during Superbowl Sunday?? I'd greatly appreciate it,2018-02-04 15:25:46,['united'],[''],,1,8,960293332420308992,https://twitter.com/GreattBritt/status/960293332420308992
JTGenter,I'm in Hong Kong. Not going to call Reservations and wait on hold for an hour when paying international rates.,2018-02-04 15:25:43,[''],[''],,0,3,960293318855815168,https://twitter.com/JTGenter/status/960293318855815168
SharperTravel,That's what you get for booking BE ;),2018-02-04 15:25:05,[''],[''],,0,0,960293158650302469,https://twitter.com/SharperTravel/status/960293158650302469
united,"Hi Tay, can you please explain a bit more about what's going on? ^AD",2018-02-04 15:24:58,[''],[''],,0,0,960293130309287936,https://twitter.com/united/status/960293130309287936
ajmaravilla,Thanks for the ride @ united! What wonderful service provided by your lead F/A on UA1261! Makes going back to the cold almost bearable! # unitedairlines # ua1261 # friendlyskies # unitedsuperhero # somewhereoverflorida # b737900er # b737 # avgeekpic.twitter.com/YcjFAg1Ar6,2018-02-04 15:23:58,['united'],"['unitedairlines', 'ua1261', 'friendlyskies', 'unitedsuperhero', 'somewhereoverflorida', 'b737900er', 'b737', 'avgeekpic']",,0,3,960292879972360197,https://twitter.com/ajmaravilla/status/960292879972360197
marauderstyle,@ united they dlsais they were going to open the doors now they are saying no... I had another flight I could've made if I left 20 mins ago why is this a shit show?,2018-02-04 15:22:43,['united'],[''],,0,0,960292563281436674,https://twitter.com/marauderstyle/status/960292563281436674
jagohio,Worst airline ever @ united,2018-02-04 15:22:34,['united'],[''],,0,1,960292525717315585,https://twitter.com/jagohio/status/960292525717315585
BillRankin1956,I have worked with Mileage Plus Reservations today. I think you have a significant pricing problem with your website right now. I’m going to talk to other carriers that appear to be about half your fare or less. Fares from IAH to DFW are $350 round trip.,2018-02-04 15:22:32,[''],[''],,0,0,960292517206949889,https://twitter.com/BillRankin1956/status/960292517206949889
united,"Hey JT, have you tried calling our Reservations team at 1-800-864-8331 to use this voucher? ^AD",2018-02-04 15:22:17,[''],[''],,0,0,960292457043783681,https://twitter.com/united/status/960292457043783681
RI52411611,@ united airlines sucks will NEVER fly them@again,2018-02-04 15:21:49,['united'],[''],,0,1,960292338437378048,https://twitter.com/RI52411611/status/960292338437378048
RHartmannWrites,@ united flight 5817. Pilot won't let us board # Denver to # colorado airport. Delayed inc. Delayed boarding 2 hrs. Told to board & then stood in the frigid corridor. Told to go back. Seriously?,2018-02-04 15:21:33,['united'],"['Denver', 'colorado']",,0,0,960292272402132992,https://twitter.com/RHartmannWrites/status/960292272402132992
djscristo,"Also, the gate agent has been working since 2AM. And she wasn’t having any luck with the system. Poor woman dealing with TWO delayed flights and ~30 people. @ united not really treating their employees great. Luckily we’re in canada and everyone is being SUPER nice",2018-02-04 15:19:58,[u'united'],[''],,0,0,960291873180016640,https://twitter.com/djscristo/status/960291873180016640
PatrickErwin,anyone else unable to cjeck into their @ united # UnitedAirlines flight?,2018-02-04 15:19:09,['united'],['UnitedAirlines'],,0,0,960291667340288000,https://twitter.com/PatrickErwin/status/960291667340288000
JobsChicago1,"Crew Scheduler - Corestaff / United Airlines - Chicago, IL http://dlvr.it/QF1VL5  Jobs Chicago",2018-02-04 15:19:03,[''],[''],,0,0,960291641448742912,https://twitter.com/JobsChicago1/status/960291641448742912
united,"If you would like to speak with our Reservations team, you are welcome to call 1-800-864-8331. ^MD",2018-02-04 15:18:56,[''],[''],,0,0,960291612315172865,https://twitter.com/united/status/960291612315172865
Nick_E_Delis,Kudos for helping YYZ clear the delay!!!,2018-02-04 15:18:45,[''],[''],,0,0,960291565741727745,https://twitter.com/Nick_E_Delis/status/960291565741727745
miles_report,Los Angeles Memorial Coliseum to get new name after deal with United Airlines # UnitedAirlines https://milesreport.com/airlines/ua/news#t15667 …,2018-02-04 15:18:03,[''],[u'UnitedAirlines'],,0,0,960291388679221249,https://twitter.com/miles_report/status/960291388679221249
miles_report,United Airlines Paid Millions to Put Its Name On This Stadium. But Here's the Fine Print Bill Murphy Jr. # UnitedAirlines https://milesreport.com/airlines/ua/news#t15665 …,2018-02-04 15:18:02,[''],[u'UnitedAirlines'],,0,0,960291387710287872,https://twitter.com/miles_report/status/960291387710287872
tedprodromou,"United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This 1 Important Thing http://on.inc.com/2FJOuC4",2018-02-04 15:16:14,[''],[''],,0,0,960290931697242112,https://twitter.com/tedprodromou/status/960290931697242112
united,"Hi Dame'on, we feel how upset you are about this. Just to check, have you been rebooked for your connection? ^AD",2018-02-04 15:16:13,[''],[''],,0,0,960290930816253952,https://twitter.com/united/status/960290930816253952
JTGenter,More @ united amazingness today. Redeeming a voucher for flights and continually getting these errors. pic.twitter.com/C5xTr2dWpw,2018-02-04 15:16:12,['united'],[''],,0,2,960290925283966976,https://twitter.com/JTGenter/status/960290925283966976
Mike_Schoetts,You’re literally the worst @ united,2018-02-04 15:16:09,[u'united'],[''],,0,5,960290912097026048,https://twitter.com/Mike_Schoetts/status/960290912097026048
BillRankin1956,I worked with Mileage Plus Customer Service and they were amazed at the high fares to Texas from DCA. Who can I talk to that isn’t a social media responder?,2018-02-04 15:15:43,[''],[''],,0,0,960290804257476609,https://twitter.com/BillRankin1956/status/960290804257476609
SavetheDolphin1,"Following peacock fiasco, United Airlines tightens policy for comfort animals | http://Stuff.co.nz https://www.stuff.co.nz/travel/news/101168563/following-peacock-fiasco-united-airlines-tightens-policy-for-comfort-animals …",2018-02-04 15:14:33,[''],[''],,0,0,960290509330755584,https://twitter.com/SavetheDolphin1/status/960290509330755584
united,The pleasure was ours. See you again soon. ^JR,2018-02-04 15:14:09,[''],[''],,0,0,960290408570892288,https://twitter.com/united/status/960290408570892288
jepoirrier,"Either I’ve no luck on any of my # US domestic flights, or I’m discovering that *all* US domestic flights are always # late! This time, sitting on the tarmac waiting for takeoff since 30 minutes with @ united # UA719. Maybe we’ll take off when we’ll know the # SuperBowlLII winner!",2018-02-04 15:14:08,[u'united'],"[u'US', u'late', u'UA719', u'SuperBowlLII']",,0,0,960290403156152320,https://twitter.com/jepoirrier/status/960290403156152320
buzzaffcart,"A New post United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This 1 Important Thing has been published on https://buzz.affcart.com/united-airlines-spent-69-million-on-this-stadium-naming-deal-but-theyre-not-getting-this-1-important-thing/?Twitter …pic.twitter.com/VdPVN0UOjt",2018-02-04 15:13:59,[''],[''],,0,0,960290366908981250,https://twitter.com/buzzaffcart/status/960290366908981250
samcharliemack,We emergency landed in Iowa two years ago and they didn’t tell us anything that was up and the United reps ignored us for hours. I haven’t flown with them since.,2018-02-04 15:13:45,[''],[''],,0,1,960290306909442058,https://twitter.com/samcharliemack/status/960290306909442058
united,No problem. Thanks for counting on us. Cheers. ^JR,2018-02-04 15:13:37,[''],[''],,0,0,960290274856484864,https://twitter.com/united/status/960290274856484864
BillRankin1956,@ united I just traveled DCA to Portland to Orange County to DCA. I understand connections I had direct connections through IAH for this trip and paid $471 for a multi city trip. Not happening on this Texas trip.,2018-02-04 15:13:30,['united'],[''],,0,0,960290244250783745,https://twitter.com/BillRankin1956/status/960290244250783745
saleenxp8,"Tomorrow: Detroit to Newark on @ united: 7,500 miles. On @ Delta it's 60,000. # skymiles is a huge scam.",2018-02-04 15:13:28,"['united', 'Delta']",['skymiles'],,0,0,960290235170148352,https://twitter.com/saleenxp8/status/960290235170148352
tedbce,You owe your passengers diverted on flight #5943 @ united updated information. They are all sitting there in the dark. Your personnel are telling them nothing & being rude. Come on! Either you are flying to Colorado Springs tonight or you cancel the flight! # youweregood,2018-02-04 15:13:22,['united'],['youweregood'],,0,0,960290212353134593,https://twitter.com/tedbce/status/960290212353134593
united,"We see where you're coming from, Brad. We make no excuse for the lack of notification. We can do better to keep you in the loop, and ask that if this ever happens again, you notify us. We'll try our best to keep you informed as information becomes available. ^JR",2018-02-04 15:12:51,[''],[''],,0,0,960290083692687361,https://twitter.com/united/status/960290083692687361
united,"We appreciate your sincere feedback. We hope you will be able to find a fare that works for you. If you want to DM your dates, we can take a look to see what fares are available as well. ^MD",2018-02-04 15:12:18,[''],[''],,0,0,960289942462119937,https://twitter.com/united/status/960289942462119937
7cg,@ united another ~1 hr flight 100% late the very next time after the last. Short flights are too hard to/from DEN for you. Weather not a factor.,2018-02-04 15:11:56,['united'],[''],,0,0,960289853115117568,https://twitter.com/7cg/status/960289853115117568
JohnSwagjohnhas,@ United don’t think he likes you. Wonder why?,2018-02-04 15:11:44,[u'United'],[''],,0,0,960289801042882562,https://twitter.com/JohnSwagjohnhas/status/960289801042882562
Jamie_stack2,"United Airlines, you owe a a few drinks and a full body massage after the hell you put me through tonight. Sprinted to three different gates to now being stuck over night in D.C.",2018-02-04 15:10:49,[''],[''],,0,2,960289569534070785,https://twitter.com/Jamie_stack2/status/960289569534070785
BillRankin1956,Not yet. I have tried multiple dates to create a trip from DCA to IAH for less than $900 economy. I’d have to go to Chicago to IAH to get it in the $700’s. This new round trip fare in your online website booking appears like price fixing and does not help anyone. Wow.,2018-02-04 15:09:29,[''],[''],,0,0,960289235931680775,https://twitter.com/BillRankin1956/status/960289235931680775
united,"Hi Autif, is this in regards to a future reservation? It sounds like you may be referring to our Basic Economy fare, which is different from our standard Economy fare, as it is a more restrictive fare. ^KL",2018-02-04 15:09:24,[''],[''],,0,0,960289214473515009,https://twitter.com/united/status/960289214473515009
AdverseTourneys,"United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This 1 Important Thing https://www.inc.com/bill-murphy-jr/united-airlines-paid-millions-to-put-its-name-on-this-stadium-but-heres-fine-print.html …",2018-02-04 15:08:56,[''],[''],,0,0,960289097599344640,https://twitter.com/AdverseTourneys/status/960289097599344640
PatrickErwin,Two hours later and @ united is as unhelpful as always. # justmyluck,2018-02-04 15:08:12,['united'],['justmyluck'],,0,0,960288912387145728,https://twitter.com/PatrickErwin/status/960288912387145728
OpusVO,"United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This 1 Important Thing https://www.inc.com/bill-murphy-jr/united-airlines-paid-millions-to-put-its-name-on-this-stadium-but-heres-fine-print.html … via @ opusvo # smallbizpic.twitter.com/ORv5aoJtb9",2018-02-04 15:08:03,[u'opusvo'],[u'smallbizpic'],,0,0,960288875116662784,https://twitter.com/OpusVO/status/960288875116662784
united,"You're welcome, Megan. ^JR",2018-02-04 15:07:39,[''],[''],,0,0,960288772108664832,https://twitter.com/united/status/960288772108664832
codedolan,"no, she’s annoying and i want her away from me.",2018-02-04 15:07:35,[''],[''],,0,1,960288756333993984,https://twitter.com/codedolan/status/960288756333993984
SJMUN,"SJMUN lands in Boston! Grateful to the @ united crew. Hoping to catch the Super Bowl in progress... Very lucky to have an A+ pilot, co-pilot, and flight attendants!",2018-02-04 15:07:34,['united'],[''],,0,19,960288750483005440,https://twitter.com/SJMUN/status/960288750483005440
SocialSalesInfo,"United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This 1 Important Thing https://www.inc.com/bill-murphy-jr/united-airlines-paid-millions-to-put-its-name-on-this-stadium-but-heres-fine-print.html … via @ INCpic.twitter.com/7GnKvWWnzm",2018-02-04 15:07:28,[u'INCpic'],[''],,0,0,960288727514968067,https://twitter.com/SocialSalesInfo/status/960288727514968067
united,"Sounds like quite an experience. What's your flight number, Alex? ^MD",2018-02-04 15:07:18,[''],[''],,0,3,960288685001355264,https://twitter.com/united/status/960288685001355264
pet1713,Beware of code share flights... @ united https://twitter.com/pet1713/status/960288101649272832 …,2018-02-04 15:06:38,[u'united'],[''],,0,0,960288518005239808,https://twitter.com/pet1713/status/960288518005239808
SethTBacon,@ united any chance you are streaming the big game on domestic flights? Flight is overlapping the game almost min for min. :),2018-02-04 15:06:28,['united'],[''],,0,0,960288475487518720,https://twitter.com/SethTBacon/status/960288475487518720
BU65Dad,Global warming strikes again... sorry my friend. # AtTheirMercy,2018-02-04 15:05:41,[''],['AtTheirMercy'],,0,2,960288278934155264,https://twitter.com/BU65Dad/status/960288278934155264
arnon86,"It isn't, it's a contract lounge. However, when I fly Turkish, Lufthansa, or Swiss with my United *G I can get in... So it's weird that the reverse with United is an exception here",2018-02-04 15:05:09,[''],[''],,0,0,960288142547828736,https://twitter.com/arnon86/status/960288142547828736
namentrepreneur,"United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This… https://goo.gl/fb/AwwnM3",2018-02-04 15:04:28,[''],[''],,0,0,960287971181146112,https://twitter.com/namentrepreneur/status/960287971181146112
BradGray99,Clearly it was weather related. The issue was being on the plane for 4.5 hours before takeoff and there being a 2 hr stretch in there when nothing was communicated -after being told we were leaving the gate. nothing can be done about weather. But the lack of communication can.,2018-02-04 15:04:17,[''],[''],,0,0,960287924611928064,https://twitter.com/BradGray99/status/960287924611928064
united,"Hey Debbie, we're always happy to see you and hope to welcome you back again very soon. ^TP",2018-02-04 15:04:02,[''],[''],,0,0,960287862569627648,https://twitter.com/united/status/960287862569627648
journalism_ama,"United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This 1 Important Thing https://www.inc.com/bill-murphy-jr/united-airlines-paid-millions-to-put-its-name-on-this-stadium-but-heres-fine-print.html …",2018-02-04 15:03:54,[''],[''],,0,0,960287830378467330,https://twitter.com/journalism_ama/status/960287830378467330
united,"Hey Carla, can we assist you with anything? ^MD",2018-02-04 15:03:46,[''],[''],,0,0,960287793984360448,https://twitter.com/united/status/960287793984360448
united,Please DM your confirmation number so we can take a closer look. ^TPhttps://twitter.com/messages/compose?recipient_id=260907612 …,2018-02-04 15:03:14,[''],[''],,0,0,960287661587021824,https://twitter.com/united/status/960287661587021824
dekelw,"# EWR # SFO @ United Delayed (@Newark Liberty International Airport in Newark, NJ) https://www.swarmapp.com/c/bkamuRWvudg",2018-02-04 15:03:07,[u'United'],"[u'EWR', u'SFO']",,0,0,960287631333617666,https://twitter.com/dekelw/status/960287631333617666
PhoneBoy,Dan Lounge isn’t a Star Alliance lounge to the best of my knowledge.,2018-02-04 15:02:57,[''],[''],,0,0,960287589440749569,https://twitter.com/PhoneBoy/status/960287589440749569
letsgoskatepool,"Nervous: 6-12"" of expected Tuesday during the day at @ FlyVail @ FlyAspenAirport and HDN. Anyone considering a travel waiver? @ united @ AmericanAir @ Delta",2018-02-04 15:02:46,"['FlyVail', 'FlyAspenAirport', 'united', 'AmericanAir', 'Delta']",[''],,0,0,960287542481440768,https://twitter.com/letsgoskatepool/status/960287542481440768
BetoWolfey,United Airlines Just Found a Brand New Way to Tweak the Nerves of Economy Class Passengers @ ChrisMatyszczyk https://www.inc.com/chris-matyszczyk/united-airlines-just-found-a-brand-new-way-to-tweak-nerves-of-economy-class-passengers.html … via @ Inc they are just creating more reasons for us to NOT fly with them.,2018-02-04 15:02:44,"[u'ChrisMatyszczyk', u'Inc']",[''],,0,0,960287536013873152,https://twitter.com/BetoWolfey/status/960287536013873152
Mallauri,2 times in 3 days I’m reminded how terrible @ united is!!!! # theworst # nocustomerservice,2018-02-04 15:02:43,[u'united'],"[u'theworst', u'nocustomerservice']",,0,0,960287529638547456,https://twitter.com/Mallauri/status/960287529638547456
petayle,@ united hey cowards....... planes go in the air....,2018-02-04 15:02:30,['united'],[''],,0,0,960287478962794496,https://twitter.com/petayle/status/960287478962794496
